sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	outer_orbits_RW_without_KL	disrupted
2391	1	1	1	40	4	0.9	0	0	0	0.5	0	0.4628	3.1005	2.5883	874293.3	4	12.9	12.9	1
2392	1	1	1	40	4	0.9	0	0	0	0.5	0	4.9213	0.3757	3.5416	3824353.2	35	12.9	12.9	1
2393	1	1	1	40	4	0.9	0	0	0	0.5	0	6.2579	2.0312	2.4708	19513404.3	410	12.9	12.9	1
2394	1	1	1	40	4	0.9	0	0	0	0.5	0	6.0323	3.9869	3.0649	18211859.5	456	12.9	12.9	1
2395	1	1	1	40	4	0.9	0	0	0	0.5	0	4.6918	4.4883	3.6395	8106072	18	12.9	12.9	1
2396	1	1	1	40	4	0.9	0	0	0	0.5	0	2.3015	5.1957	5.0959	1362925.8	5	12.9	12.9	1
2397	1	1	1	40	4	0.9	0	0	0	0.5	0	5.7342	4.9331	5.2836	1920059.5	6	12.9	12.9	1
2398	1	1	1	40	4	0.9	0	0	0	0.5	0	2.9975	1.4655	2.9535	115277720.7	15	12.9	12.9	1
2399	1	1	1	40	4	0.9	0	0	0	0.5	0	4.3366	3.7695	2.3712	369356177.2	11	12.9	12.9	1
2400	1	1	1	40	4	0.9	0	0	0	0.5	0	2.5804	3.9756	2.5988	836217.8	6	12.9	12.9	1
2401	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.1244	0.9367	3.5355	10390880.4	25	31.7	25.9	1
2402	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.5072	3.428	3.0161	2106273	32	16.3	19.7	1
2403	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.5639	3.9911	3.0962	539404524.1	821	27.2	24.8	1
2404	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.0977	3.1744	3.5852	2337702.6	9	15.4	19.1	1
2405	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.9352	1.4079	2.3551	40120341.5	2150	48.9	31.4	1
2406	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.174	4.8803	3.2604	25301417.7	128	49.1	31.4	1
2407	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.0955	4.5782	3.1601	1032503200.5	847	48.3	31.6	1
2408	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.4607	1.2124	3.1137	67694744.7	818	61.8	29.5	1
2409	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5129	1.558	2.5554	25347307.9	197	47.8	31.9	1
2410	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.561	3.0406	2.9611	11183916.9	217	15.5	19.1	1
2411	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.7403	3.0151	5.7588	3059627.4	12	15.6	19.2	1
2412	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.0009	0.7559	5.1917	7904096	77	23.8	23.6	1
2413	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4616	2.4335	4.0048	9708177	83	22.6	23.1	1
2414	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.5725	2.8793	2.8134	17806407.5	226	16.2	19.6	1
2415	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.3004	3.1439	3.5668	9379674	48	15.4	19.1	1
2416	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.4076	2.9181	0.6514	4987448.6	45	16	19.5	1
2417	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.6588	2.4528	2.0927	10574247.8	478	22.1	22.8	1
2418	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5937	2.0682	2.5566	88821335.1	1670	44.1	27.8	1
2419	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.0614	5.3745	6.1475	5609390.9	141	30.3	25.5	1
2420	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.3457	2.6144	3.0423	15537831.7	221	18.9	21.3	1
2421	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4574	0.7352	1.0238	7927330.7	157	23.2	23.4	1
2422	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.1888	0.9854	5.5997	4318146.7	28	34.7	26.6	1
2423	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.0872	5.512	3.6232	24978619.6	9	24.4	23.8	1
2424	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4823	3.9271	1.9294	46010383.4	1430	24.7	24	1
2425	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.7715	4.3692	3.0674	23756302.9	171	59.7	29.7	1
2426	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.3608	0.6113	1.1856	50789498.8	116	20.3	22	1
2427	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.8718	1.1526	3.7364	8720264.3	47	62.8	28.8	1
2428	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.7585	6.1503	3.207	4755295.9	20	15.6	19.2	1
2429	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.6942	4.4182	2.8289	40669139.8	184	54.3	30.3	1
2430	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.7644	4.3105	6.1264	4121082.3	35	75.4	29	1
2431	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.8938	0.9753	3.9818	38791271.5	197	34.2	26.4	1
2432	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.4121	4.8831	4.3273	29707083.3	743	49.2	31.3	1
2433	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.9657	4.2412	3.9009	9420692	22	47.6	28.1	1
2434	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.7558	1.0396	1.643	3700361.4	8	39.6	27.3	1
2435	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.0284	3.0471	3.3874	18378491.8	412	15.5	19.1	1
2436	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.2599	3.6655	2.5279	14375346.8	33	18.8	21.3	1
2437	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.3141	5.6038	3.6576	3525256.2	14	21.8	22.7	1
2438	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.7378	6.02	0.5476	13046016.8	76	16.2	19.6	1
2439	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.3116	0.9013	4.3344	131304432.8	511	29.7	25.4	1
2440	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.809	2.6531	4.2107	38902470.6	403	18.3	21	1
2441	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.4501	5.3795	3.1586	23278391.2	15	29.9	25.5	1
2442	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.5628	4.5203	1.8118	24678276.6	93	49.8	31.2	1
2443	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.0239	3.1794	1.2373	23522326.8	121	15.4	19.1	1
2444	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.0055	0.5566	2.0437	6763807	37	19.3	21.5	1
2445	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.6467	1.5543	0.4352	13090844.3	62	47.8	31.9	1
2446	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.8333	1.6059	2.421	38483565.2	485	47.9	31.9	1
2447	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.7826	0.2712	0.8276	31881502.5	231	16.2	19.6	1
2448	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.8774	0.236	0.9921	3406397.1	30	16	19.5	1
2449	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5059	5.4169	3.5992	4429845.9	72	28.1	25	1
2450	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.0223	1.271	2.4025	81050338.1	686	54.3	30.2	1
2451	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.2424	0.9636	2.0532	29226287.7	566	33.3	26.3	1
2452	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.4573	0.9848	3.2591	132121953	1173	34.6	26.6	1
2453	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.0724	4.5479	1.5904	145217636.9	123	48.9	31.4	1
2454	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.9855	5.1432	3.3461	45460607.7	156	59	28.6	1
2455	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.9321	6.2043	2.7391	3155612.9	9	15.5	19.1	1
2456	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.5603	0.2647	2.615	2074684.1	11	16.2	19.6	1
2457	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.9153	0.9547	2.9242	43957715.4	102	32.5	26.1	1
2458	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.0556	5.3885	2.0162	18701628.1	19	29.4	25.3	1
2459	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.9814	1.2538	2.4934	9802038.2	150	56	30	1
2460	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.4654	3.0394	2.4581	11676453.8	47	15.5	19.1	1
2461	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.0631	5.8243	4.5881	8376540.9	37	17.9	20.7	1
2462	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.41	1.8302	4.1419	33161566.1	115	52.8	30.6	1
2463	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.065	1.8723	2.7262	35528877.7	1215	55.6	30.2	1
2464	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.1283	2.1794	2.8126	11895849.4	74	33.4	26.3	1
2465	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4401	5.4538	4.7597	19858784.4	184	26.6	24.5	1
2466	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.5371	1.8381	1.0318	97720950.5	646	52.9	30.5	1
2467	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.3559	1.1029	2.8055	19320157.8	300	48.7	28.2	1
2468	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.0839	6.1624	1.4117	8394109.3	73	15.6	19.2	1
2469	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4898	6.0682	2.1448	6357649.1	68	15.9	19.4	1
2470	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.8935	4.7911	4.2914	21112693.6	286	48.3	31.8	1
2471	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4358	1.8441	3.6634	1357121796.1	63	52.9	30.5	1
2472	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.0161	1.6829	2.6167	33811675.8	745	48.6	31.7	1
2473	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.106	5.1308	2.6746	9301836.6	138	64.4	28.8	1
2474	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.6225	4.8992	3.0566	21246483.9	82	49.9	31.2	1
2475	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.1904	5.7362	4.4376	406347505.5	41	19.2	21.5	1
2476	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.2059	1.9093	2.9808	144976858.9	114	58.9	29.8	1
2477	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4963	2.1903	3.2867	1298188468	1647	32.9	26.1	1
2478	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.6451	3.7926	2.077	6132225.9	27	21.1	22.4	1
2479	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.2378	1.4977	2.6747	139187603.4	81	48.1	31.8	1
2480	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.7175	1.1409	3.7518	14198408.2	136	57.8	28.7	1
2481	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.0266	1.7481	4.7062	50001742.9	242	49.5	31.3	1
2482	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.0901	4.1683	0.4388	10967717.4	45	38.4	27.1	1
2483	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.5881	3.6671	3.6142	3106669.2	12	18.8	21.3	1
2484	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.9122	4.8977	3.996	14225489.3	662	49.9	31.2	1
2485	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.8162	5.5375	3.138	23959108.5	554	23.7	23.5	1
2486	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.2777	5.5699	2.9958	3740197.6	30	22.7	23.1	1
2487	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.09	4.0558	2.7089	5211687.1	29	30.2	25.6	1
2488	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.8466	4.2156	3.242	11651692.1	111	43.4	27.8	1
2489	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.0601	1.9387	5.0866	25691499.3	182	67.3	29.4	1
2490	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.9954	1.4254	3.9121	14090580.1	145	48.4	31.5	1
2491	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.7495	0.4171	1.1388	9691043.3	57	17.4	20.4	1
2492	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.7038	4.4694	3.4295	32793772.6	908	51.4	30.8	1
2493	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.6676	5.8077	2.8478	35446647	26	18.1	20.9	1
2494	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.1443	4.481	2.5474	74604782.3	134	50.5	30.9	1
2495	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.982	4.7367	3.2543	20196804.1	336	47.8	31.9	1
2496	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.35	1.3415	4.2416	11789448.5	240	50.4	30.9	1
2497	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.5834	1.7027	3.6674	26242873.1	356	48.7	31.6	1
2498	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.3495	4.9546	2.9818	15505228.1	321	51.4	30.8	1
2499	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.2148	4.1224	3.1155	17251709.7	14	34.5	26.5	1
2500	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.2186	2.4019	5.3573	72721926	1900	23.5	23.4	1
2501	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.7545	3.6442	3.0195	3249822.2	24	18.4	21.1	1
2502	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.9995	4.5592	2.7322	36031866.8	55	48.6	31.4	1
2503	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.881	0.2862	2.8848	5899605.9	88	16.3	19.7	1
2504	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.7235	0.2167	2.8298	15336495.6	10	15.9	19.4	1
2505	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.2499	5.4847	2.3652	12528152.5	11	25.4	24.1	1
2506	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.0316	3.8083	3.3898	47495258.6	711	21.5	22.6	1
2507	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.2989	0.2446	3.7711	38860211.6	1346	16.1	19.5	1
2508	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.2306	6.2136	2.6697	51828010.4	131	15.5	19.1	1
2509	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.7111	4.7508	2.1632	9399260.2	59	47.9	31.9	1
2510	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.9445	3.0526	4.3124	13644114.8	254	15.5	19.1	1
2511	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.9677	5.6483	4.2271	5436204.9	11	20.9	22.3	1
2512	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.397	3.5571	2.0548	12398732.7	72	17.4	20.4	1
2513	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.1783	5.3149	4.8381	3217334.9	15	33.8	26.3	1
2514	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.0086	4.4173	3.734	31203066.1	531	54.3	30.2	1
2515	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.971	4.0768	2.4738	7299572	35	31.6	25.9	1
2516	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.5271	4.1813	4.5404	21985788.6	389	39.6	27.3	1
2517	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.998	2.7302	3.3804	32945453.1	662	17.4	20.4	1
2518	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.0025	3.0094	0.9373	17923558.2	31	15.6	19.2	1
2519	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.4424	5.9084	2.3655	5736539.1	80	17	20.2	1
2520	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.3885	3.082	0.539	72197836.9	4194	15.4	19.1	0
2521	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.7213	1.9573	4.8017	52290403.2	1052	79.7	29.2	1
2522	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.9375	1.0651	2.1249	18204865.1	365	42.6	27.6	1
2523	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.7559	2.4135	4.3414	11561725.9	18	23.1	23.3	1
2524	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.1121	5.8015	3.1836	51808698.5	1108	18.2	20.9	1
2525	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.7015	6.2576	3.3445	1219859.8	8	15.4	19.1	1
2526	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.4503	0.8563	2.9363	44344703.3	587	27.5	24.8	1
2527	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.0639	2.5533	2.2856	48687748	111	19.9	21.8	1
2528	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.0222	0.544	2.3219	4656897.2	28	19.1	21.4	1
2529	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.2272	5.9374	2.9517	9306729.8	22	16.8	20	1
2530	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.1173	2.3037	5.8525	27164363.4	83	27	24.6	1
2531	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.3461	1.119	3.8603	13851675.7	109	51.4	28.4	1
2532	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.2208	0.4477	3.7855	2116152.3	8	17.8	20.7	1
2533	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.879	2.2443	3.6952	19152304.1	74	29.5	25.4	1
2534	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.2286	2.5696	3.6589	4142535.9	43	19.6	21.7	1
2535	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.8251	4.3194	1.9138	10002944.7	111	115.6	29.1	1
2536	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.3691	3.0732	3.8521	25934055.2	27	15.5	19.1	1
2537	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.5424	3.3465	2.5275	27618151.1	457	15.9	19.4	1
2538	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.9604	2.8699	4.5338	14864294.9	214	16.2	19.6	1
2539	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.0466	5.9945	1.6956	7942268.4	14	16.3	19.7	1
2540	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.2158	0.5658	3.5407	9418615.1	37	19.4	21.6	1
2541	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.4722	1.965	4.727	17957177.8	135	98.6	29.1	1
2542	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.79	1.1754	3.6952	83583174.5	530	92.1	29.1	1
2543	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.0872	0.9748	2.1499	30190337.2	24	34.2	26.4	1
2544	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.6755	0.1232	0.5778	24951654.8	21	15.6	19.2	1
2545	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.2121	4.5738	4.6407	9717155.6	113	48.3	31.5	1
2546	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	6.1698	1.0997	1.7388	112230901.5	53	47.7	28.1	1
2547	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.8631	5.8799	0.9435	167170505.2	500	17.3	20.4	1
2548	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.0069	1.1034	5.1135	159810664.6	9323	48.8	28.2	1
2549	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.4207	5.1108	3.2536	29337409.3	162	81.5	29.1	1
2550	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.4652	5.9617	3.3395	13210796.8	114	16.6	19.9	1
2551	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.2844	1.4029	2.7561	209593949.1	212	49.1	31.4	1
2552	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.8437	5.6091	3.649	36998868.2	1329	21.7	22.7	1
2553	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.0104	3.4976	3.1953	56502269.9	162	16.9	20.1	1
2554	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.0559	2.9734	3.0112	3951073.6	27	15.7	19.3	1
2555	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.3604	3.2855	4.0391	2852180	13	15.6	19.2	1
2556	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4744	4.9304	3.3583	32731461.5	81	50.6	31	1
2557	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.6459	5.6223	3.0037	21234944	389	21.4	22.5	1
2558	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5209	2.0305	4.039	86784963.4	116	51	28.3	1
2559	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.5189	0.6657	1.8277	6629954.9	112	21.5	22.6	1
2560	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.8005	5.213	2.3543	20176150.5	88	43.9	27.7	1
2561	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.2062	2.5067	1.3116	15371466.2	17	20.9	22.3	1
2562	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.8505	5.7273	4.025	19768296.6	24	19.3	21.5	1
2563	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.8374	0.2095	3.5921	2090544.7	8	15.9	19.4	1
2564	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.0345	2.3581	3.5432	29237669.4	343	24.9	23.9	1
2565	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.3595	4.7663	1.9738	17032875.1	34	48	31.9	1
2566	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.2102	2.3944	4.6771	43642640.9	1077	23.7	23.5	1
2567	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.9476	3.7482	2.9609	23919591.1	271	20.2	22	1
2568	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.4193	1.2184	3.1053	5810210.6	48	60.8	29.6	1
2569	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.7555	3.9108	3.2308	5965269	55	24.3	23.8	1
2570	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.8032	4.7422	0.058	8647235.1	114	47.9	31.9	1
2571	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.7307	2.339	3.7308	44421455.8	320	25.5	24.2	1
2572	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.6273	2.1158	3.4813	25440884.6	191	38.5	27.1	1
2573	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.9996	4.9967	3.1354	45866758.2	93	53.4	30.4	1
2574	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5497	5.8342	2.8904	9982581.5	70	17.8	20.7	1
2575	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.7957	3.378	4.3775	2240051.6	15	16	19.5	1
2576	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.9415	0.2431	3.4971	16923781	573	16.1	19.5	1
2577	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.2004	3.5388	3.3122	1682626034.9	76	17.2	20.3	1
2578	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.4959	5.8222	1.5748	20452959.1	108	18	20.8	1
2579	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5934	1.3953	5.4436	87971665.1	3367	49.4	31.3	1
2580	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.4131	4.8934	0.3516	30567622.3	198	49.6	31.3	1
2581	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.8283	4.04	1.7767	12516579.5	128	29.6	25.4	1
2582	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.3882	1.3919	3.2795	16031484.1	225	49.5	31.3	1
2583	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.1265	0.3435	1.0483	27674970.8	465	16.7	20	1
2584	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.8086	4.2278	0.9984	25367856.4	173	45.7	27.9	1
2585	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.674	1.3783	5.7258	110293038.5	282	49.8	31.2	1
2586	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.143	3.2367	3.7133	23629636.7	251	15.5	19.1	1
2587	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.9135	6.0128	2.645	18090920.3	71	16.2	19.6	1
2588	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.0203	0.347	2.6764	3600063.2	34	16.8	20	1
2589	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.5729	2.4559	2.9165	13968437.6	41	22	22.8	1
2590	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.6169	3.5546	4.2152	81888046.5	164	17.4	20.4	1
2591	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.021	3.8195	2.6158	18039167.7	630	21.7	22.7	1
2592	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.6939	3.6896	2.6352	31601563.7	353	19.2	21.5	1
2593	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.5967	0.4248	2.6294	4466233.8	6	17.5	20.5	1
2594	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.2116	4.2262	2.2788	348844273.9	210	45.6	27.9	1
2595	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.174	2.3944	0.1669	108373651.6	1899	23.7	23.5	1
2596	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.1656	1.1544	4.0092	32801050.3	584	63	28.8	1
2597	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	4.792	1.7046	4.492	16070664.9	132	48.7	31.6	1
2598	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.7533	4.2486	0.279	28797541.2	178	49.3	28.2	1
2599	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	3.6306	2.0961	3.5423	10084066.3	45	40.9	27.4	1
2600	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	1.2935	6.158	2.8639	5669213.1	33	15.6	19.2	1
2601	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.0962	4.2321	1.6762	8251492.3	11	45.9	28	1
2602	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.6692	2.5818	1.176	10082003	205	19.4	21.6	1
2603	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	5.9275	0.1546	3.2782	7987647.5	5	15.7	19.3	1
2604	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.7349	1.6456	1.3703	125091553.8	1155	48.2	31.8	1
2605	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	2.7167	5.9872	3.7336	66096396.7	1392	16.4	19.8	1
2606	1	1	1	40	4	0.9	0	0	0	0.5	0.7854	0.2582	5.9135	3.3726	3500887.2	34	17	20.1	1
